### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Myxine	ATT	I	F	0.406649591908	0.111111111111	0.0222222222222	0.622222222222	0.31914893617	0.0212765957447	1409.0	0.0	5.0	0
Myxine	ATC	I	F	0.406649591908	0.125	0.02	0.62	0.354609929078	0.0212765957447	1409.0	-0.0241134751773	7.0	0
Myxine	ATA	I	F	0.406649591908	0.111111111111	0.0217391304348	0.152173913043	0.326241134752	0.0212765957447	1409.0	0.0791476407915	4.0	0
Ciona	ATT	I	F	0.0102843927311	0.1	0.0326086956522	0.510869565217	0.609271523179	0.046357615894	1353.0	-0.136857892763	5.0	0
Ciona	ATA	I	F	0.0102843927311	0.363636363636	0.0851063829787	0.127659574468	0.311258278146	0.046357615894	1353.0	-0.0429948109711	4.0	1
Daphnia	ATT	I	F	0.00294018766242	0.111111111111	0.0166666666667	0.666666666667	0.526315789474	0.0263157894737	1432.0	-0.0510863182619	5.0	0
Daphnia	ATA	I	F	0.00294018766242	0.333333333333	0.117647058824	0.0588235294118	0.149122807018	0.0263157894737	1432.0	0.57433808554	4.0	1
Homo	ATC	I	F	2.84846563869e-05	0.222222222222	0.0294117647059	0.676470588235	0.482269503546	0.0496453900709	1451.0	-0.0537745604964	7.0	0
Homo	ATA	I	F	2.84846563869e-05	0.363636363636	0.135135135135	0.108108108108	0.262411347518	0.0496453900709	1451.0	0.47302504817	4.0	1
Blanceolatum	ATC	I	F	0.0105820069285	0.2	0.0833333333333	0.583333333333	0.279069767442	0.046511627907	788.0	0.212209302326	7.0	0
Blanceolatum	ATA	I	F	0.0105820069285	0.25	0.2	0.0	0.116279069767	0.046511627907	788.0	1.02877697842	4.0	1
Epigonichthys	ATT	I	F	0.0146686388281	0.111111111111	0.0172413793103	0.758620689655	0.537037037037	0.0277777777778	1450.0	-0.135052179251	5.0	0
Epigonichthys	ATA	I	F	0.0146686388281	0.2	0.0769230769231	0.192307692308	0.240740740741	0.0277777777778	1450.0	0.249329758713	4.0	1

### Alignment improvement:
ATA	Phe	1.80e-04
