### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability	clad_valid	trans_valid
Taenia_crassiceps	ATA	I	L	0.0	0.893166830991	0.6	0.196078431373	0.411764705882	0.520408163265	0.204081632653	1333.0	1.36934673367	4.0	0.0	0.086	0	1
Axinella	ATT	I	L	0.0	0.329122528588	0.454545454545	0.179487179487	0.769230769231	0.41935483871	0.204301075269	1348.0	1.97231377719	5.0	0.0	0.0	0	0
Axinella	ATC	I	L	0.0	0.329122528588	0.166666666667	0.0769230769231	0.769230769231	0.139784946237	0.204301075269	1348.0	2.02755905512	7.0	0.0	0.0	0	0
Axinella	ATA	I	L	0.0	0.329122528588	0.7	0.268292682927	0.634146341463	0.440860215054	0.204301075269	1348.0	2.12398753894	4.0	0.0	0.046	0	1
Terebratulina	ATT	I	L	0.0	0.00389296522936	0.7	0.277777777778	0.555555555556	0.305084745763	0.322033898305	1351.0	2.06267806268	5.0	0.0	0.004	0	0
Terebratulina	ATC	I	L	0.0	0.00389296522936	0.9	0.309090909091	0.563636363636	0.466101694915	0.322033898305	1351.0	2.08356676004	7.0	0.0	0.004	0	0
Terebratulina	ATA	I	L	0.0	0.00389296522936	0.777777777778	0.407407407407	0.0740740740741	0.228813559322	0.322033898305	1351.0	1.81379962193	4.0	0.0	0.057	0	1
Suberites_domuncula	ATT	I	L	0.0	0.0734362565247	0.272727272727	0.147058823529	0.705882352941	0.365591397849	0.247311827957	1351.0	1.98337112623	5.0	0.0	0.0	0	0
Suberites_domuncula	ATC	I	L	0.0	0.0734362565247	0.5	0.5	0.0	0.0215053763441	0.247311827957	1351.0	1.19230769231	7.0	0.0	0.03	0	0
Suberites_domuncula	ATA	I	L	0.0	0.0734362565247	0.8	0.298245614035	0.631578947368	0.612903225806	0.247311827957	1351.0	2.08972633468	4.0	0.0	0.085	0	1
Bfloridae	ATT	I	L	2.0	0.0139820381848	0.428571428571	0.153846153846	0.769230769231	0.604651162791	0.209302325581	777.0	2.14768339768	5.0	0.0	0.226	0	0
Bfloridae	ATC	I	L	2.0	0.0139820381848	0.25	0.125	0.75	0.186046511628	0.209302325581	777.0	1.93059936909	7.0	0.0	0.232	0	0
Bfloridae	ATA	I	L	2.0	0.0139820381848	0.25	0.444444444444	0.111111111111	0.209302325581	0.209302325581	777.0	2.24860335196	4.0	0.0	0.439	0	1
Katharina	ATT	I	L	0.0	0.00250168043106	0.6	0.188405797101	0.695652173913	0.657142857143	0.228571428571	1348.0	1.99515828678	5.0	0.0	0.003	0	0
Katharina	ATC	I	L	0.0	0.00250168043106	0.4	0.142857142857	0.642857142857	0.133333333333	0.228571428571	1348.0	1.66306306306	7.0	0.0	0.003	0	0
Katharina	ATA	I	L	0.0	0.00250168043106	0.666666666667	0.409090909091	0.181818181818	0.209523809524	0.228571428571	1348.0	2.24884259259	4.0	0.0	0.067	0	1
Geodia	ATT	I	L	0.0	0.047286411191	0.727272727273	0.177777777778	0.733333333333	0.473684210526	0.273684210526	1350.0	1.98914285714	5.0	0.0	0.0	0	0
Geodia	ATA	I	L	0.0	0.047286411191	0.7	0.382978723404	0.531914893617	0.494736842105	0.273684210526	1350.0	2.12737127371	4.0	0.0	0.051	0	1
Metridium	ATT	I	L	0.0	0.47960514092	0.7	0.234042553191	0.702127659574	0.534090909091	0.25	1351.0	2.0693231441	5.0	0.0	0.0	0	0
Metridium	ATC	I	L	0.0	0.47960514092	0.3	0.176470588235	0.705882352941	0.193181818182	0.25	1351.0	2.0	7.0	0.0	0.0	0	0
Metridium	ATA	I	L	0.0	0.47960514092	0.5	0.333333333333	0.541666666667	0.272727272727	0.25	1351.0	2.00212992545	4.0	0.0	0.049	0	1
Amphimedon_queenslandica	ATT	I	L	0.0	0.710886564353	0.454545454545	0.25	0.708333333333	0.255319148936	0.297872340426	1351.0	2.18045112782	5.0	0.0	0.0	0	0
Amphimedon_queenslandica	ATC	I	L	0.0	0.710886564353	0.375	0.285714285714	0.642857142857	0.148936170213	0.297872340426	1351.0	1.99633027523	7.0	0.0	0.0	0	0
Amphimedon_queenslandica	ATA	I	L	0.0	0.710886564353	0.833333333333	0.321428571429	0.571428571429	0.595744680851	0.297872340426	1351.0	2.10893345488	4.0	0.0	0.052	0	1
Tetrancistrum_nebulosi	ATT	I	L	0.0	0.128718237617	0.4	0.241379310345	0.379310344828	0.302083333333	0.3125	1333.0	1.73220640569	5.0	0.0	0.0	0	0
Tetrancistrum_nebulosi	ATC	I	L	0.0	0.128718237617	0.25	0.0833333333333	0.5	0.125	0.3125	1333.0	1.08583690987	7.0	0.0	0.0	0	0
Tetrancistrum_nebulosi	ATA	I	L	0.0	0.128718237617	0.909090909091	0.4	0.345454545455	0.572916666667	0.3125	1333.0	1.94685314685	4.0	0.0	0.063	0	1
Trichinella	ATT	I	L	0.0	0.0172414911724	0.636363636364	0.268292682927	0.439024390244	0.299270072993	0.306569343066	1343.0	1.81113195747	5.0	0.0	0.0	0	0
Trichinella	ATC	I	L	0.0	0.0172414911724	0.714285714286	0.275	0.325	0.29197080292	0.306569343066	1343.0	1.71456061578	7.0	0.0	0.0	0	0
Trichinella	ATA	I	L	0.0	0.0172414911724	0.909090909091	0.357142857143	0.125	0.408759124088	0.306569343066	1343.0	1.32075471698	4.0	0.0	0.055	0	1
Balanoglossus	ATT	I	L	0.0	0.957447147424	0.222222222222	0.148148148148	0.740740740741	0.346153846154	0.166666666667	1351.0	1.99810785241	5.0	0.0	0.0	0	0
Balanoglossus	ATC	I	L	0.0	0.957447147424	0.4	0.175	0.775	0.512820512821	0.166666666667	1351.0	2.07262210797	7.0	0.0	0.0	0	0
Balanoglossus	ATA	I	L	0.0	0.957447147424	0.285714285714	0.181818181818	0.727272727273	0.141025641026	0.166666666667	1351.0	1.95070422535	4.0	0.0	0.103	0	1
Acropora	ATT	I	L	0.0	0.128543161447	0.5	0.148936170213	0.744680851064	0.540229885057	0.229885057471	1350.0	1.98741794311	5.0	0.0	0.0	0	0
Acropora	ATC	I	L	0.0	0.128543161447	0.285714285714	0.222222222222	0.666666666667	0.103448275862	0.229885057471	1350.0	1.90782122905	7.0	0.0	0.001	0	0
Acropora	ATA	I	L	0.0	0.128543161447	0.777777777778	0.354838709677	0.612903225806	0.35632183908	0.229885057471	1350.0	2.27136929461	4.0	0.0	0.062	0	1
Pseudogarypus_banksi	ATT	I	L	0.0	0.00181029987703	1.0	0.382978723404	0.436170212766	0.559523809524	0.363095238095	1347.0	2.02234941401	5.0	0.0	0.058	0	0
Pseudogarypus_banksi	ATC	I	L	0.0	0.00181029987703	0.428571428571	0.130434782609	0.478260869565	0.136904761905	0.363095238095	1347.0	1.62189616253	7.0	0.0	0.003	0	0
Pseudogarypus_banksi	ATA	I	L	0.0	0.00181029987703	0.909090909091	0.43137254902	0.137254901961	0.303571428571	0.363095238095	1347.0	1.79769076305	4.0	0.0	0.058	0	1
Benedenia_hoshinai	ATT	I	L	0.0	0.173998651544	0.9	0.28125	0.328125	0.547008547009	0.290598290598	1333.0	1.50120772947	5.0	0.0	0.0	0	0
Benedenia_hoshinai	ATC	I	L	0.0	0.173998651544	1.0	0.75	0.0	0.034188034188	0.290598290598	1333.0	1.8875	7.0	0.0	0.179	0	0
Benedenia_hoshinai	ATA	I	L	0.0	0.173998651544	0.7	0.265306122449	0.367346938776	0.418803418803	0.290598290598	1333.0	1.6194458965	4.0	0.0	0.053	0	1
Myxine	ATT	I	L	0.0	2.94251226106e-06	0.6	0.2	0.675	0.300751879699	0.300751879699	1350.0	1.97617514488	5.0	0.0	0.428	0	0
Myxine	ATC	I	L	0.0	2.94251226106e-06	0.6	0.25	0.607142857143	0.421052631579	0.300751879699	1350.0	2.02387511478	7.0	0.0	0.448	0	0
Myxine	ATA	I	L	0.0	2.94251226106e-06	0.875	0.486486486486	0.0810810810811	0.278195488722	0.300751879699	1350.0	2.05643496215	4.0	1.0	0.75	1	1
Drosophila	ATT	I	L	0.0	0.000227773435839	0.7	0.15	0.75	0.727272727273	0.2	1351.0	2.00802825947	5.0	0.0	0.126	0	0
Drosophila	ATC	I	L	0.0	0.000227773435839	0.333333333333	0.2	0.8	0.0454545454545	0.2	1351.0	2.01030927835	7.0	0.0	0.18	0	0
Drosophila	ATA	I	L	0.0	0.000227773435839	0.75	0.36	0.12	0.227272727273	0.2	1351.0	2.2546201232	4.0	0.0	0.245	0	1
Ciona	ATT	I	L	0.0	8.28303877271e-07	0.727272727273	0.247058823529	0.611764705882	0.607142857143	0.342857142857	1348.0	1.99217809868	5.0	1.0	0.58	0	0
Ciona	ATC	I	L	0.0	8.28303877271e-07	0.6	0.5	0.166666666667	0.0428571428571	0.342857142857	1348.0	0.766949152542	7.0	1.0	0.813	1	0
Ciona	ATA	I	L	0.0	8.28303877271e-07	0.909090909091	0.489795918367	0.102040816327	0.35	0.342857142857	1348.0	1.88192267503	4.0	1.0	0.895	1	1
Epigonichthys	ATT	I	L	0.0	6.03083050563e-08	0.5	0.134615384615	0.788461538462	0.547368421053	0.2	1351.0	2.04356435644	5.0	1.0	0.586	0	0
Epigonichthys	ATC	I	L	0.0	6.03083050563e-08	0.142857142857	0.0454545454545	0.954545454545	0.231578947368	0.2	1351.0	2.02219626168	7.0	1.0	0.52	0	0
Epigonichthys	ATA	I	L	0.0	6.03083050563e-08	0.714285714286	0.52380952381	0.047619047619	0.221052631579	0.2	1351.0	2.27385377943	4.0	1.0	0.992	1	1
Strigamia_maritima	ATT	I	L	0.0	7.13049472501e-06	0.7	0.25	0.5625	0.436363636364	0.245454545455	1351.0	2.01399354144	5.0	0.0	0.247	0	0
Strigamia_maritima	ATC	I	L	0.0	7.13049472501e-06	0.285714285714	0.0645161290323	0.838709677419	0.281818181818	0.245454545455	1351.0	1.9309484193	7.0	0.0	0.141	0	0
Strigamia_maritima	ATA	I	L	0.0	7.13049472501e-06	0.75	0.41935483871	0.129032258065	0.281818181818	0.245454545455	1351.0	2.20251046025	4.0	1.0	0.541	1	1
Caenorhabditis	ATT	I	L	0.0	0.000321452743378	0.833333333333	0.302631578947	0.473684210526	0.638655462185	0.344537815126	1346.0	1.90023592855	5.0	0.0	0.104	0	0
Caenorhabditis	ATC	I	L	0.0	0.000321452743378	0.4	0.2	0.4	0.0840336134454	0.344537815126	1346.0	1.36989795918	7.0	0.0	0.165	0	0
Caenorhabditis	ATA	I	L	0.0	0.000321452743378	0.727272727273	0.484848484848	0.0606060606061	0.27731092437	0.344537815126	1346.0	1.70124804992	4.0	0.0	0.235	0	1
Homo	ATT	I	L	0.0	1.24944138883e-05	0.4	0.151515151515	0.757575757576	0.261904761905	0.246031746032	1351.0	2.0116913484	5.0	0.0	0.164	0	0
Homo	ATC	I	L	0.0	1.24944138883e-05	0.7	0.208955223881	0.626865671642	0.531746031746	0.246031746032	1351.0	1.96528042732	7.0	0.0	0.189	0	0
Homo	ATA	I	L	0.0	1.24944138883e-05	0.777777777778	0.461538461538	0.0769230769231	0.206349206349	0.246031746032	1351.0	2.27920792079	4.0	0.0	0.413	0	1
Ascidiella_aspersa	ATT	I	L	0.0	2.31310328431e-06	0.727272727273	0.235294117647	0.617647058824	0.612612612613	0.306306306306	1350.0	1.95658739147	5.0	0.0	0.464	0	0
Ascidiella_aspersa	ATC	I	L	0.0	2.31310328431e-06	0.25	0.142857142857	0.785714285714	0.126126126126	0.306306306306	1350.0	1.94746376812	7.0	0.0	0.44	0	0
Ascidiella_aspersa	ATA	I	L	0.0	2.31310328431e-06	0.909090909091	0.551724137931	0.0689655172414	0.261261261261	0.306306306306	1350.0	2.1190053286	4.0	1.0	0.783	1	1
Blanceolatum	ATT	I	L	2.0	0.00688325809504	0.428571428571	0.153846153846	0.730769230769	0.553191489362	0.255319148936	775.0	1.98162475822	5.0	0.0	0.23	0	0
Blanceolatum	ATC	I	L	2.0	0.00688325809504	0.6	0.272727272727	0.545454545455	0.234042553191	0.255319148936	775.0	2.06833712984	7.0	0.0	0.268	0	0
Blanceolatum	ATA	I	L	2.0	0.00688325809504	0.4	0.5	0.1	0.212765957447	0.255319148936	775.0	2.30555555556	4.0	0.0	0.471	0	1
Saccoglossus	ATT	I	L	0.0	0.692270311178	0.4	0.128205128205	0.794871794872	0.481481481481	0.16049382716	1351.0	2.02245706737	5.0	0.0	0.0	0	0
Saccoglossus	ATC	I	L	0.0	0.692270311178	0.285714285714	0.1875	0.6875	0.197530864198	0.16049382716	1351.0	2.00952380952	7.0	0.0	0.0	0	0
Saccoglossus	ATA	I	L	0.0	0.692270311178	0.444444444444	0.192307692308	0.730769230769	0.320987654321	0.16049382716	1351.0	2.02071005917	4.0	0.0	0.092	0	1

### Alignment improvement:
ATC	Leu	2.95e-01
ATA	Leu	5.67e-06


### Prediction Prob. range for Positive :[ 0.520 - 0.992 ]

